cin,cout,title,deweyClass
"2013-12-10 19:24:00","2013-11-12 19:47:00","Forbidden gates how genetics robotics artificial intelligence synthetic biology nanotechnology and human enhancement herald the dawn of techno dimensional spiritual warfare",001.9
"2013-12-15 15:49:00","2013-12-12 15:08:00","Forbidden gates how genetics robotics artificial intelligence synthetic biology nanotechnology and human enhancement herald the dawn of techno dimensional spiritual warfare",001.9
"2013-12-17 14:49:00","2013-11-01 16:11:00","Forbidden gates how genetics robotics artificial intelligence synthetic biology nanotechnology and human enhancement herald the dawn of techno dimensional spiritual warfare",001.9
"2014-01-02 12:07:00","2013-10-18 15:52:00","Artificial intelligence",006.3
"2014-01-02 15:40:00","2013-12-07 17:39:00","Artificial intelligence",006.3
"2014-01-22 12:58:00","2013-12-29 15:26:00","Forbidden gates how genetics robotics artificial intelligence synthetic biology nanotechnology and human enhancement herald the dawn of techno dimensional spiritual warfare",001.9
"2014-03-05 14:03:00","2014-03-04 16:48:00","Forbidden gates how genetics robotics artificial intelligence synthetic biology nanotechnology and human enhancement herald the dawn of techno dimensional spiritual warfare",001.9
"2014-03-09 15:42:00","2014-02-23 16:59:00","Forbidden gates how genetics robotics artificial intelligence synthetic biology nanotechnology and human enhancement herald the dawn of techno dimensional spiritual warfare",001.9
"2014-03-20 19:57:00","2014-03-11 11:55:00","Forbidden gates how genetics robotics artificial intelligence synthetic biology nanotechnology and human enhancement herald the dawn of techno dimensional spiritual warfare",001.9
"2014-03-21 16:19:00","2014-03-02 16:14:00","Artificial intelligence",006.3
"2014-03-21 16:19:00","2014-03-02 16:14:00","Artificial intelligence the very idea",006.3
"2014-03-27 13:12:00","2014-03-19 13:44:00","Artificial intelligence",006.3
"2014-03-31 14:38:00","2014-01-30 14:06:00","Artificial intelligence a modern approach",006.3
"2014-05-03 12:02:00","2014-04-23 13:18:00","Forbidden gates how genetics robotics artificial intelligence synthetic biology nanotechnology and human enhancement herald the dawn of techno dimensional spiritual warfare",001.9
"2014-05-03 12:43:00","2014-04-05 16:41:00","Introduction to artificial intelligence",006.3
"2014-05-03 15:19:00","2014-04-24 17:54:00","Introducing artificial intelligence",006.3
"2014-05-06 10:29:00","2014-04-15 14:53:00","Artificial intelligence the very idea",006.3
"2014-05-14 19:24:00","2014-05-09 12:32:00","Artificial intelligence",006.3
"2014-06-25 16:11:00","2014-06-14 10:35:00","Artificial intelligence",006.3
"2014-06-27 17:32:00","2014-06-16 19:18:00","Artificial intelligence",006.3
"2014-07-21 15:30:00","2014-07-13 16:05:00","Artificial intelligence",006.3
"2014-07-30 20:12:00","2014-07-10 18:25:00","Forbidden gates how genetics robotics artificial intelligence synthetic biology nanotechnology and human enhancement herald the dawn of techno dimensional spiritual warfare",001.9
"2014-08-26 17:11:00","2014-08-05 15:18:00","Artificial intelligence",006.3
"2014-09-22 14:06:00","2014-09-06 10:44:00","Forbidden gates how genetics robotics artificial intelligence synthetic biology nanotechnology and human enhancement herald the dawn of techno dimensional spiritual warfare",001.9
"2014-09-30 11:38:00","2014-08-10 15:11:00","Artificial intelligence a modern approach",006.3
"2014-10-12 14:22:00","2014-10-08 17:00:00","Introducing artificial intelligence",006.3
"2014-10-19 15:34:00","2014-10-18 16:15:00","Forbidden gates how genetics robotics artificial intelligence synthetic biology nanotechnology and human enhancement herald the dawn of techno dimensional spiritual warfare",001.9
"2014-11-30 14:15:00","2014-11-19 13:47:00","Forbidden gates how genetics robotics artificial intelligence synthetic biology nanotechnology and human enhancement herald the dawn of techno dimensional spiritual warfare",001.9
"2014-12-19 10:08:00","2014-12-17 12:19:00","Forbidden gates how genetics robotics artificial intelligence synthetic biology nanotechnology and human enhancement herald the dawn of techno dimensional spiritual warfare",001.9
"2014-12-26 13:52:00","2014-12-05 12:27:00","Introducing artificial intelligence",006.3
"2014-12-28 15:17:00","2014-12-28 14:32:00","Introducing artificial intelligence",006.3
"2015-01-03 14:05:00","2014-11-16 14:45:00","Introduction to artificial intelligence",006.3
"2015-01-03 14:06:00","2014-11-16 14:45:00","Artificial intelligence a modern approach",006.3
"2015-01-09 16:53:00","2014-12-11 12:53:00","Introducing artificial intelligence",006.3
"2015-01-21 18:49:00","2015-01-21 12:47:00","Forbidden gates how genetics robotics artificial intelligence synthetic biology nanotechnology and human enhancement herald the dawn of techno dimensional spiritual warfare",001.9
"2015-02-02 17:09:00","2015-01-17 13:53:00","Artificial intelligence",006.3
"2015-02-02 19:50:00","2014-12-03 16:19:00","Artificial intelligence",006.3
"2015-02-12 17:40:00","2015-01-24 16:59:00","Artificial intelligence a modern approach",006.3
"2015-02-22 15:12:00","2015-02-08 13:44:00","Artificial intelligence",006.3
"2015-03-04 18:20:00","2015-03-04 16:06:00","introduction to artificial intelligence can computers think",001.535
"2015-04-12 13:18:00","2015-04-09 14:04:00","Artificial intelligence",006.3
"2015-04-26 13:14:00","2015-03-22 16:55:00","Introducing artificial intelligence",006.3
"2015-04-26 13:14:00","2015-03-22 16:55:00","Artificial intelligence",006.3
"2015-05-24 13:24:00","2015-04-16 16:22:00","Introducing artificial intelligence",006.3
"2015-05-24 13:24:00","2015-04-12 13:03:00","Artificial intelligence",006.3
"2015-05-27 10:50:00","2015-05-16 10:46:00","Forbidden gates how genetics robotics artificial intelligence synthetic biology nanotechnology and human enhancement herald the dawn of techno dimensional spiritual warfare",001.9
"2015-05-28 11:47:00","2015-03-22 16:55:00","Introducing artificial intelligence",006.3
"2015-06-24 18:00:00","2015-04-29 15:21:00","Artificial intelligence the very idea",006.3
"2015-06-29 19:43:00","2015-06-29 19:43:00","Forbidden gates how genetics robotics artificial intelligence synthetic biology nanotechnology and human enhancement herald the dawn of techno dimensional spiritual warfare",001.9
"2015-07-15 13:53:00","2015-06-06 11:54:00","Artificial intelligence",006.3
"2015-08-08 16:02:00","2015-07-20 16:37:00","Artificial intelligence",006.3
"2015-08-19 14:53:00","2015-07-30 12:10:00","Introducing artificial intelligence",006.3
"2015-10-01 17:38:00","2015-09-25 17:00:00","Artificial intelligence an MIT perspective",001.535
"2015-10-15 16:42:00","2015-10-04 16:11:00","Artificial intelligence",006.3
"2015-11-15 15:57:00","2015-11-14 13:29:00","Forbidden gates how genetics robotics artificial intelligence synthetic biology nanotechnology and human enhancement herald the dawn of techno dimensional spiritual warfare",001.9
"2016-01-16 11:44:00","2015-11-28 14:36:00","Artificial intelligence the very idea",006.3
"2016-01-21 16:50:00","2015-12-10 16:28:00","Artificial intelligence",006.3
"2016-01-26 18:47:00","2016-01-03 15:27:00","Introducing artificial intelligence",006.3
"2016-02-01 12:25:00","2016-01-10 15:32:00","Forbidden gates how genetics robotics artificial intelligence synthetic biology nanotechnology and human enhancement herald the dawn of techno dimensional spiritual warfare",001.9
"2016-02-22 19:29:00","2016-02-16 18:41:00","Artificial intelligence",006.3
"2016-03-10 12:28:00","2016-02-17 13:35:00","Artificial intelligence",006.3
"2016-03-15 10:42:00","2015-12-21 11:21:00","Introduction to artificial intelligence",006.3
"2016-03-15 10:42:00","2015-12-21 11:21:00","Heuristic reasoning about uncertainty an artificial intelligence approach",001.539
"2016-03-27 15:48:00","2016-03-22 12:54:00","In our own image savior or destroyer the history and future of artificial intelligence",006.309
"2016-04-07 15:22:00","2016-04-02 14:49:00","In our own image savior or destroyer the history and future of artificial intelligence",006.309
"2016-04-13 13:02:00","2016-04-11 14:24:00","In our own image savior or destroyer the history and future of artificial intelligence",006.309
"2016-04-16 16:45:00","2016-04-12 15:53:00","Artificial intelligence",006.3
"2016-05-04 18:22:00","2016-04-22 18:02:00","Artificial intelligence",006.3
"2016-05-23 13:46:00","2016-04-16 11:00:00","In our own image savior or destroyer the history and future of artificial intelligence",006.309
"2016-05-24 19:30:00","2016-05-02 17:04:00","In our own image savior or destroyer the history and future of artificial intelligence",006.309
"2016-05-31 13:49:00","2016-04-23 16:10:00","In our own image savior or destroyer the history and future of artificial intelligence",006.309
"2016-06-05 13:53:00","2016-05-27 16:14:00","In our own image savior or destroyer the history and future of artificial intelligence",006.309
"2016-06-11 11:03:00","2014-10-08 17:00:00","Artificial intelligence",006.3
"2016-06-11 12:29:00","2016-01-03 15:27:00","Introducing artificial intelligence",006.3
"2016-06-11 12:30:00","2014-10-08 17:00:00","Artificial intelligence",006.3
"2016-06-11 12:30:00","2015-03-22 16:55:00","Artificial intelligence",006.3
"2016-06-11 12:31:00","2016-04-03 15:40:00","In our own image savior or destroyer the history and future of artificial intelligence",006.309
"2016-06-17 10:53:00","2016-05-29 12:11:00","In our own image savior or destroyer the history and future of artificial intelligence",006.309
"2016-07-02 14:14:00","2016-06-04 14:54:00","Introduction to artificial intelligence",006.3
"2016-07-11 17:36:00","2016-06-20 19:22:00","In our own image savior or destroyer the history and future of artificial intelligence",006.309
"2016-07-22 15:19:00","2016-07-15 17:06:00","Forbidden gates how genetics robotics artificial intelligence synthetic biology nanotechnology and human enhancement herald the dawn of techno dimensional spiritual warfare",001.9
"2016-07-23 11:39:00","2016-07-17 14:38:00","Artificial intelligence",006.3
"2016-07-30 12:40:00","2016-07-23 17:29:00","In our own image savior or destroyer the history and future of artificial intelligence",006.309
"2016-08-22 17:34:00","2016-07-21 11:43:00","Artificial intelligence",006.3
"2016-08-29 11:49:00","2016-07-09 13:18:00","Artificial intelligence",006.3
"2016-09-08 17:18:00","2016-09-06 11:34:00","Artificial intelligence",006.3
"2016-09-18 15:52:00","2016-09-10 17:21:00","Forbidden gates how genetics robotics artificial intelligence synthetic biology nanotechnology and human enhancement herald the dawn of techno dimensional spiritual warfare",001.9
"2016-10-10 14:26:00","2016-08-15 18:25:00","Artificial intelligence",006.3
"2016-10-15 13:58:00","2016-09-20 19:10:00","Forbidden gates how genetics robotics artificial intelligence synthetic biology nanotechnology and human enhancement herald the dawn of techno dimensional spiritual warfare",001.9
"2016-11-16 11:42:00","2016-10-17 11:10:00","In our own image savior or destroyer the history and future of artificial intelligence",006.309
"2016-12-10 15:16:00","2016-11-27 14:14:00","Forbidden gates how genetics robotics artificial intelligence synthetic biology nanotechnology and human enhancement herald the dawn of techno dimensional spiritual warfare",001.9
"2016-12-11 17:12:00","2016-10-09 15:30:00","Artificial intelligence",006.3
"2016-12-11 17:12:00","2016-11-21 13:08:00","In our own image savior or destroyer the history and future of artificial intelligence",006.309
"2016-12-15 14:17:00","2016-12-15 10:23:00","Forbidden gates how genetics robotics artificial intelligence synthetic biology nanotechnology and human enhancement herald the dawn of techno dimensional spiritual warfare",001.9
"2016-12-23 17:24:00","2016-12-18 14:33:00","Introducing artificial intelligence",006.3
"2016-12-28 14:48:00","2016-12-03 12:16:00","Powering up a career in artificial intelligence",006.3023
"2017-01-14 17:17:00","2017-01-03 14:51:00","Artificial intelligence the very idea",006.3
"2017-02-01 17:07:00","2017-01-05 12:00:00","Forbidden gates how genetics robotics artificial intelligence synthetic biology nanotechnology and human enhancement herald the dawn of techno dimensional spiritual warfare",001.9
"2017-02-27 16:33:00","2017-02-06 16:47:00","Forbidden gates how genetics robotics artificial intelligence synthetic biology nanotechnology and human enhancement herald the dawn of techno dimensional spiritual warfare",001.9
"2017-03-11 12:43:00","2017-02-16 15:47:00","Artificial intelligence",006.3
"2017-03-20 12:48:00","2017-03-13 11:45:00","Thinking machines the quest for artificial intelligence and where its taking us next",006.309
"2017-03-22 19:53:00","2017-02-12 16:06:00","Artificial intelligence",006.3
"2017-03-23 18:25:00","2017-02-08 14:49:00","Introduction to artificial intelligence",006.3
"2017-03-26 16:34:00","2017-03-25 13:22:00","Introduction to artificial intelligence",006.3
"2017-04-11 15:08:00","2017-03-22 13:40:00","Thinking machines the quest for artificial intelligence and where its taking us next",006.309
"2017-05-03 15:07:00","2017-04-27 15:58:00","Forbidden gates how genetics robotics artificial intelligence synthetic biology nanotechnology and human enhancement herald the dawn of techno dimensional spiritual warfare",001.9
"2017-05-03 18:18:00","2017-04-20 10:40:00","Thinking machines the quest for artificial intelligence and where its taking us next",006.309
"2017-05-10 15:29:00","2017-04-19 17:37:00","Thinking machines the quest for artificial intelligence and where its taking us next",006.309
"2017-05-10 17:18:00","2017-04-25 15:37:00","Thinking machines the quest for artificial intelligence and where its taking us next",006.309
"2017-05-13 12:33:00","2017-05-12 13:41:00","Thinking machines the quest for artificial intelligence and where its taking us next",006.309
"2017-05-15 13:34:00","2017-05-09 11:14:00","Thinking machines the quest for artificial intelligence and where its taking us next",006.309
"2017-05-15 17:40:00","2017-04-22 15:34:00","Thinking machines the quest for artificial intelligence and where its taking us next",006.309
"2017-05-24 18:24:00","2017-05-07 15:43:00","Thinking machines the quest for artificial intelligence and where its taking us next",006.309
"2017-05-28 14:02:00","2017-05-07 13:28:00","Powering up a career in artificial intelligence",006.3023
"2017-05-28 14:03:00","2017-05-07 13:28:00","Artificial intelligence",006.3
"2017-06-07 16:18:00","2017-05-16 15:39:00","Thinking machines the quest for artificial intelligence and where its taking us next",006.309
"2017-06-08 19:28:00","2017-04-15 11:29:00","Introduction to artificial intelligence",006.3
"2017-06-10 13:56:00","2017-05-18 11:14:00","Thinking machines the quest for artificial intelligence and where its taking us next",006.309
"2017-06-15 15:28:00","2017-06-10 14:47:00","Thinking machines the quest for artificial intelligence and where its taking us next",006.309
"2017-06-15 17:27:00","2017-06-10 15:09:00","Thinking machines the quest for artificial intelligence and where its taking us next",006.309
"2017-06-28 18:46:00","2017-05-25 14:47:00","Thinking machines the quest for artificial intelligence and where its taking us next",006.309
"2017-07-06 13:49:00","2017-06-18 13:44:00","Thinking machines the quest for artificial intelligence and where its taking us next",006.309
"2017-07-09 13:54:00","2017-06-18 15:11:00","Thinking machines the quest for artificial intelligence and where its taking us next",006.309
"2017-07-12 19:45:00","2017-05-12 17:01:00","Artificial intelligence",006.3
"2017-07-15 10:17:00","2017-07-06 16:04:00","Thinking machines the quest for artificial intelligence and where its taking us next",006.309
"2017-07-30 16:02:00","2017-07-10 16:46:00","Thinking machines the quest for artificial intelligence and where its taking us next",006.309
"2017-07-31 13:09:00","2017-07-18 18:25:00","Thinking machines the quest for artificial intelligence and where its taking us next",006.309
"2017-08-03 16:11:00","2017-07-30 16:09:00","Thinking machines the quest for artificial intelligence and where its taking us next",006.309
"2017-08-05 10:40:00","2017-07-29 13:57:00","Artificial intelligence",006.3
"2017-08-07 11:56:00","2017-07-19 19:48:00","Introduction to artificial intelligence",006.3
"2017-08-11 11:22:00","2017-07-17 12:31:00","In our own image savior or destroyer the history and future of artificial intelligence",006.309
"2017-08-13 16:45:00","2017-08-03 11:37:00","Thinking machines the quest for artificial intelligence and where its taking us next",006.309
"2017-08-23 16:12:00","2017-08-02 18:49:00","Powering up a career in artificial intelligence",006.3023
"2017-08-23 16:13:00","2017-08-02 18:49:00","Introducing artificial intelligence",006.3
"2017-09-02 13:25:00","2017-08-27 13:09:00","Life 3 0 being human in the age of artificial intelligence",006.301
"2017-09-03 15:28:00","2017-08-26 11:35:00","Life 3 0 being human in the age of artificial intelligence",006.301
"2017-09-05 17:03:00","2017-08-31 14:48:00","Introduction to artificial intelligence",006.3
"2017-09-06 15:57:00","2017-08-31 16:09:00","Life 3 0 being human in the age of artificial intelligence",006.301
"2017-09-10 14:59:00","2017-08-26 13:34:00","Life 3 0 being human in the age of artificial intelligence",006.301
"2017-09-11 13:32:00","2017-08-31 14:17:00","Life 3 0 being human in the age of artificial intelligence",006.301
"2017-09-16 17:37:00","2017-09-10 13:32:00","Forbidden gates how genetics robotics artificial intelligence synthetic biology nanotechnology and human enhancement herald the dawn of techno dimensional spiritual warfare",001.9
"2017-09-19 10:41:00","2017-08-08 10:06:00","Thinking machines the quest for artificial intelligence and where its taking us next",006.309
"2017-09-21 19:31:00","2017-08-15 13:46:00","Artificial intelligence",006.3
"2017-10-06 12:34:00","2017-09-16 11:44:00","Life 3 0 being human in the age of artificial intelligence",006.301
"2017-10-09 16:03:00","2017-09-07 11:08:00","Life 3 0 being human in the age of artificial intelligence",006.301
"2017-10-13 17:26:00","2017-08-27 16:31:00","Artificial intelligence",006.3
"2017-10-16 14:12:00","2017-09-25 11:53:00","Life 3 0 being human in the age of artificial intelligence",006.301
"2017-10-18 13:13:00","2017-10-14 12:07:00","Life 3 0 being human in the age of artificial intelligence",006.301
"2017-10-18 14:24:00","2017-09-28 16:50:00","Thinking machines the quest for artificial intelligence and where its taking us next",006.309
"2017-10-18 17:16:00","2017-10-02 17:07:00","Life 3 0 being human in the age of artificial intelligence",006.301
"2017-10-21 12:10:00","2017-09-01 14:44:00","Thinking machines the quest for artificial intelligence and where its taking us next",006.309
"2017-10-21 15:45:00","2017-10-01 16:08:00","Life 3 0 being human in the age of artificial intelligence",006.301
"2017-10-27 14:32:00","2017-10-21 15:37:00","Life 3 0 being human in the age of artificial intelligence",006.301
"2017-10-31 10:03:00","2017-10-10 10:13:00","Life 3 0 being human in the age of artificial intelligence",006.301
"2017-10-31 15:43:00","2017-10-31 15:41:00","Life 3 0 being human in the age of artificial intelligence",006.301
"2017-11-13 14:59:00","2017-10-21 14:04:00","Life 3 0 being human in the age of artificial intelligence",006.301
"2017-11-14 16:47:00","2017-10-31 16:51:00","Life 3 0 being human in the age of artificial intelligence",006.301
"2017-11-15 11:32:00","2017-10-25 16:17:00","Life 3 0 being human in the age of artificial intelligence",006.301
"2017-11-15 16:15:00","2017-10-25 17:00:00","Thinking machines the quest for artificial intelligence and where its taking us next",006.309
"2017-11-16 18:25:00","2017-11-13 14:02:00","Powering up a career in artificial intelligence",006.3023
"2017-11-19 13:31:00","2017-11-19 13:19:00","Life 3 0 being human in the age of artificial intelligence",006.301
"2017-11-20 19:09:00","2017-10-28 15:19:00","Thinking machines the quest for artificial intelligence and where its taking us next",006.309
"2017-11-22 14:06:00","2017-11-03 13:07:00","Life 3 0 being human in the age of artificial intelligence",006.301
"2017-11-26 15:35:00","2017-11-05 17:01:00","Life 3 0 being human in the age of artificial intelligence",006.301
"2017-11-26 15:56:00","2017-11-24 16:12:00","Life 3 0 being human in the age of artificial intelligence",006.301
"2017-11-30 17:32:00","2017-11-05 13:19:00","Life 3 0 being human in the age of artificial intelligence",006.301
"2017-12-01 18:03:00","2017-11-04 15:25:00","In our own image savior or destroyer the history and future of artificial intelligence",006.309
"2017-12-05 13:10:00","2017-11-16 13:43:00","Thinking machines the quest for artificial intelligence and where its taking us next",006.309
"2017-12-07 12:22:00","2017-12-03 13:15:00","Thinking machines the quest for artificial intelligence and where its taking us next",006.309
"2017-12-09 13:42:00","2017-12-02 13:30:00","Life 3 0 being human in the age of artificial intelligence",006.301
"2017-12-09 16:02:00","2017-11-16 13:38:00","Life 3 0 being human in the age of artificial intelligence",006.301
"2017-12-17 16:07:00","2017-12-12 16:26:00","sentient machine the coming age of artificial intelligence",006.30112
"2017-12-18 12:28:00","2017-12-12 11:15:00","sentient machine the coming age of artificial intelligence",006.30112
"2017-12-18 14:16:00","2017-11-26 13:09:00","Life 3 0 being human in the age of artificial intelligence",006.301
"2017-12-23 15:33:00","2017-12-16 13:58:00","Life 3 0 being human in the age of artificial intelligence",006.301
"2017-12-26 16:29:00","2017-12-03 13:18:00","Life 3 0 being human in the age of artificial intelligence",006.301
"2017-12-28 18:43:00","2017-12-13 15:30:00","Life 3 0 being human in the age of artificial intelligence",006.301
